WARNING 2025-07-17 21:00:33,186 log 25052 14020 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:33,186 basehttp 25052 14020 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:00:34,051 log 25052 25328 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:34,051 basehttp 25052 25328 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:00:38,976 log 25052 25440 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:38,976 basehttp 25052 25440 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:00:40,711 log 25052 23468 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:40,712 basehttp 25052 23468 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:00:45,656 log 25052 28492 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:45,656 basehttp 25052 28492 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:00:45,984 log 25052 8956 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:45,984 basehttp 25052 8956 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:00:46,403 basehttp 25052 3108 "POST /products/19c62a52-fc7f-47e1-a63a-478da32221fc/edit/ HTTP/1.1" 200 192
INFO 2025-07-17 21:00:47,983 basehttp 25052 3108 "GET /products/19c62a52-fc7f-47e1-a63a-478da32221fc/ HTTP/1.1" 200 79614
INFO 2025-07-17 21:00:48,036 basehttp 25052 3108 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:00:49,274 log 25052 26916 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:49,275 basehttp 25052 26916 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:00:51,749 log 25052 28920 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:51,749 basehttp 25052 28920 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:00:53,467 log 25052 23148 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:53,467 basehttp 25052 23148 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:00:57,542 log 25052 11312 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:57,542 basehttp 25052 11312 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:00:58,046 log 25052 23708 Not Found: /ws/notifications/
WARNING 2025-07-17 21:00:58,047 basehttp 25052 23708 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:01:02,277 basehttp 25052 3108 "GET /orders/ HTTP/1.1" 200 108073
INFO 2025-07-17 21:01:02,339 basehttp 25052 3108 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:01:04,264 log 25052 25700 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:04,265 basehttp 25052 25700 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:01:05,985 basehttp 25052 3108 "GET /orders/1/ HTTP/1.1" 200 123423
WARNING 2025-07-17 21:01:06,030 log 25052 31124 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:06,030 basehttp 25052 31124 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:01:06,078 basehttp 25052 3108 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:01:08,718 log 25052 7896 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:08,719 basehttp 25052 7896 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:10,360 log 25052 23356 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:10,360 basehttp 25052 23356 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:14,445 log 25052 2424 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:14,445 basehttp 25052 2424 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:15,202 log 25052 25516 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:15,202 basehttp 25052 25516 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:20,096 log 25052 22880 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:20,096 basehttp 25052 22880 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:01:20,922 views 25052 3108 Order email sent successfully: Order 202220211 to dnflwlq040624@gmail.com
INFO 2025-07-17 21:01:20,929 basehttp 25052 3108 "POST /orders/1/send-email/ HTTP/1.1" 200 204
WARNING 2025-07-17 21:01:21,382 log 25052 2780 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:21,382 basehttp 25052 2780 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:26,233 log 25052 30176 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:26,234 basehttp 25052 30176 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:27,716 log 25052 26800 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:27,717 basehttp 25052 26800 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:34,449 log 25052 27068 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:34,450 basehttp 25052 27068 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:34,666 log 25052 8248 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:34,666 basehttp 25052 8248 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:39,513 log 25052 20656 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:39,513 basehttp 25052 20656 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:39,683 log 25052 8664 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:39,683 basehttp 25052 8664 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:44,305 log 25052 29520 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:44,306 basehttp 25052 29520 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:46,491 log 25052 12304 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:46,491 basehttp 25052 12304 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:49,664 log 25052 680 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:49,664 basehttp 25052 680 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:51,711 log 25052 26796 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:51,712 basehttp 25052 26796 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:56,564 log 25052 13604 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:56,564 basehttp 25052 13604 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:01:56,595 log 25052 24452 Not Found: /ws/notifications/
WARNING 2025-07-17 21:01:56,596 basehttp 25052 24452 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:02,332 log 25052 23732 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:02,332 basehttp 25052 23732 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:04,931 log 25052 29716 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:04,931 basehttp 25052 29716 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:06,152 log 25052 25104 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:06,152 basehttp 25052 25104 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:08,151 log 25052 8040 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:08,151 basehttp 25052 8040 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:09,176 log 25052 7392 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:09,177 basehttp 25052 7392 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:11,166 log 25052 30984 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:11,166 basehttp 25052 30984 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:12,192 log 25052 23164 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:12,193 basehttp 25052 23164 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:02:13,912 basehttp 25052 3108 "GET /orders/ HTTP/1.1" 200 108073
INFO 2025-07-17 21:02:14,007 basehttp 25052 3108 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:02:14,029 log 25052 29964 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:14,030 basehttp 25052 29964 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:14,063 log 25052 27604 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:14,063 basehttp 25052 27604 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:02:14,288 basehttp 25052 3108 "GET /orders/pending/ HTTP/1.1" 200 88592
INFO 2025-07-17 21:02:14,340 basehttp 25052 3108 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:02:14,360 log 25052 23860 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:14,360 basehttp 25052 23860 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:14,390 log 25052 25824 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:14,390 basehttp 25052 25824 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:17,410 log 25052 24212 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:17,411 basehttp 25052 24212 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:17,472 log 25052 4884 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:17,472 basehttp 25052 4884 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:02:17,497 basehttp 25052 3108 "GET /platforms/ HTTP/1.1" 200 79438
INFO 2025-07-17 21:02:17,543 basehttp 25052 3108 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:02:17,580 log 25052 6920 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:17,581 basehttp 25052 6920 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:17,632 log 25052 25472 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:17,632 basehttp 25052 25472 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:02:19,125 basehttp 25052 3108 "GET /platforms/sync/ HTTP/1.1" 200 86852
WARNING 2025-07-17 21:02:19,171 log 25052 21204 Not Found: /api/platforms/sync-status/
WARNING 2025-07-17 21:02:19,172 basehttp 25052 21204 "GET /api/platforms/sync-status/ HTTP/1.1" 404 37
WARNING 2025-07-17 21:02:19,207 log 25052 3740 Not Found: /api/platforms/sync-logs/
WARNING 2025-07-17 21:02:19,208 basehttp 25052 3740 "GET /api/platforms/sync-logs/ HTTP/1.1" 404 37
INFO 2025-07-17 21:02:19,225 basehttp 25052 3108 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:02:19,240 log 25052 21204 Not Found: /api/platforms/sync-status/
WARNING 2025-07-17 21:02:19,241 basehttp 25052 21204 "GET /api/platforms/sync-status/ HTTP/1.1" 404 37
WARNING 2025-07-17 21:02:19,276 log 25052 3740 Not Found: /api/platforms/sync-logs/
WARNING 2025-07-17 21:02:19,276 basehttp 25052 3740 "GET /api/platforms/sync-logs/ HTTP/1.1" 404 37
WARNING 2025-07-17 21:02:19,495 log 25052 17156 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:19,495 basehttp 25052 17156 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:19,901 log 25052 29080 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:19,901 basehttp 25052 29080 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:02:20,574 basehttp 25052 3740 "GET /platforms/settings/ HTTP/1.1" 200 89291
INFO 2025-07-17 21:02:20,620 basehttp 25052 3740 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:02:22,918 log 25052 17372 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:22,919 basehttp 25052 17372 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:23,495 log 25052 1628 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:23,495 basehttp 25052 1628 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:02:23,899 basehttp 25052 3740 "GET /reports/ HTTP/1.1" 200 73245
INFO 2025-07-17 21:02:23,946 basehttp 25052 3740 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:02:25,023 log 25052 31680 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:25,023 basehttp 25052 31680 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:27,593 log 25052 27256 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:27,593 basehttp 25052 27256 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:29,785 log 25052 10176 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:29,785 basehttp 25052 10176 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:02:30,133 basehttp 25052 3740 "GET /products/ HTTP/1.1" 200 92025
INFO 2025-07-17 21:02:30,179 basehttp 25052 3740 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:02:31,368 log 25052 22776 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:31,369 basehttp 25052 22776 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:32,915 log 25052 30888 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:32,915 basehttp 25052 30888 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:37,786 log 25052 30424 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:37,786 basehttp 25052 30424 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:38,378 log 25052 27552 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:38,378 basehttp 25052 27552 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:43,719 log 25052 27192 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:43,720 basehttp 25052 27192 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:45,137 log 25052 21788 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:45,137 basehttp 25052 21788 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:50,497 log 25052 22924 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:50,497 basehttp 25052 22924 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:51,548 log 25052 20492 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:51,548 basehttp 25052 20492 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:57,339 log 25052 5252 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:57,339 basehttp 25052 5252 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:02:59,830 log 25052 31668 Not Found: /ws/notifications/
WARNING 2025-07-17 21:02:59,830 basehttp 25052 31668 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:03:06,097 log 25052 24332 Not Found: /ws/notifications/
WARNING 2025-07-17 21:03:06,097 basehttp 25052 24332 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:03:07,189 log 25052 23800 Not Found: /ws/notifications/
WARNING 2025-07-17 21:03:07,190 basehttp 25052 23800 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:03:12,646 log 25052 1948 Not Found: /ws/notifications/
WARNING 2025-07-17 21:03:12,647 basehttp 25052 1948 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:03:13,731 log 25052 28992 Not Found: /ws/notifications/
WARNING 2025-07-17 21:03:13,731 basehttp 25052 28992 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:03:19,358 log 25052 10988 Not Found: /ws/notifications/
WARNING 2025-07-17 21:03:19,359 basehttp 25052 10988 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:03:20,663 log 25052 25100 Not Found: /ws/notifications/
WARNING 2025-07-17 21:03:20,663 basehttp 25052 25100 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:03:26,345 log 25052 28664 Not Found: /ws/notifications/
WARNING 2025-07-17 21:03:26,345 basehttp 25052 28664 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:03:27,400 log 25052 31444 Not Found: /ws/notifications/
WARNING 2025-07-17 21:03:27,400 basehttp 25052 31444 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:09:21,928 autoreload 26944 24180 Watching for file changes with StatReloader
INFO 2025-07-17 21:09:25,886 basehttp 26944 7068 "GET / HTTP/1.1" 302 0
INFO 2025-07-17 21:09:25,955 basehttp 26944 7068 "GET /dashboard/ HTTP/1.1" 200 80948
WARNING 2025-07-17 21:09:26,111 log 26944 6080 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:26,112 basehttp 26944 6080 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:09:26,120 log 26944 22984 Not Found: /favicon.ico
WARNING 2025-07-17 21:09:26,120 basehttp 26944 22984 "GET /favicon.ico HTTP/1.1" 404 4208
WARNING 2025-07-17 21:09:26,135 log 26944 11880 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:26,136 basehttp 26944 11880 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:09:26,158 basehttp 26944 7068 "GET /notifications/api/ HTTP/1.1" 200 40
INFO 2025-07-17 21:09:26,637 basehttp 26944 10976 "GET /dashboard/stats/ HTTP/1.1" 200 378
INFO 2025-07-17 21:09:26,658 basehttp 26944 7068 "GET /dashboard/chart-data/?type=sales&period=7 HTTP/1.1" 200 142
INFO 2025-07-17 21:09:26,673 basehttp 26944 22984 "GET /dashboard/recent-orders/ HTTP/1.1" 200 644
WARNING 2025-07-17 21:09:29,132 log 26944 23260 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:29,133 basehttp 26944 23260 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:09:29,169 log 26944 30384 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:29,170 basehttp 26944 30384 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:09:30,438 basehttp 26944 21872 "GET /inventory/adjustment/ HTTP/1.1" 200 100136
WARNING 2025-07-17 21:09:30,491 log 26944 27272 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:30,491 basehttp 26944 27272 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:09:30,507 basehttp 26944 21872 "GET /notifications/api/ HTTP/1.1" 200 40
WARNING 2025-07-17 21:09:30,518 log 26944 23832 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:30,519 basehttp 26944 23832 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:09:32,162 log 26944 2588 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:32,163 basehttp 26944 2588 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:09:32,211 log 26944 26368 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:32,212 basehttp 26944 26368 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:09:35,201 log 26944 6200 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:35,201 basehttp 26944 6200 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:09:35,248 log 26944 27024 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:35,248 basehttp 26944 27024 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:09:38,247 log 26944 4228 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:38,248 basehttp 26944 4228 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:09:38,327 log 26944 25256 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:38,327 basehttp 26944 25256 "GET /ws/notifications/ HTTP/1.1" 404 4226
WARNING 2025-07-17 21:09:41,362 log 26944 23468 Not Found: /ws/notifications/
WARNING 2025-07-17 21:09:41,362 basehttp 26944 23468 "GET /ws/notifications/ HTTP/1.1" 404 4226
INFO 2025-07-17 21:09:41,745 basehttp 26944 21872 "GET /platforms/ HTTP/1.1" 200 79438
